Source,Target,Type,Weight
ffHCh6ZCZfo,pjTj-_55WZ8,Undirected,1
KVw7fdB8gXM,P1nCVWBTays,Undirected,1
KVw7fdB8gXM,48-pr5-G6Pw,Undirected,1
KVw7fdB8gXM,l3vbvF8bQfI,Undirected,1
KVw7fdB8gXM,NsJkUfrqLzY,Undirected,1
KVw7fdB8gXM,JeRtUXTQ_aQ,Undirected,1
KVw7fdB8gXM,OTHHeIAYfuU,Undirected,1
KVw7fdB8gXM,tEnCoocmPQM,Undirected,1
zw6hMTAtdwg,kDVMAIGZvvw,Undirected,1
zw6hMTAtdwg,cWy8jWXhdnA,Undirected,1
zw6hMTAtdwg,Kpxn9nl02qg,Undirected,2
zw6hMTAtdwg,D3V0aw-ljEg,Undirected,1
zw6hMTAtdwg,3QohbrF0GIg,Undirected,2
zw6hMTAtdwg,FvBcYkY7ZGo,Undirected,1
zw6hMTAtdwg,lpkRFHSpvGI,Undirected,1
zw6hMTAtdwg,j6Z573n6-xU,Undirected,2
zw6hMTAtdwg,8b6IQQMRYCA,Undirected,1
zw6hMTAtdwg,IJuZSD8GGZo,Undirected,2
zw6hMTAtdwg,gImQUUb8cU4,Undirected,1
zw6hMTAtdwg,PUqi2P0ry6Y,Undirected,1
zw6hMTAtdwg,xPsEiZAOb_I,Undirected,1
zw6hMTAtdwg,9StYOIBLanM,Undirected,2
zw6hMTAtdwg,nIPt7dJrSXw,Undirected,1
zw6hMTAtdwg,kb1qAO9KB3k,Undirected,1
zw6hMTAtdwg,Zy6nbhUW_5E,Undirected,1
zw6hMTAtdwg,YWVylysTNIA,Undirected,1
zw6hMTAtdwg,6ZwXRnueOMg,Undirected,1
zw6hMTAtdwg,d3h_uD-5d7A,Undirected,1
zw6hMTAtdwg,yHHnywiSwIE,Undirected,1
zw6hMTAtdwg,v0TiqC_C8wI,Undirected,1
zw6hMTAtdwg,_Oht6ZNXx7I,Undirected,2
zw6hMTAtdwg,OtL1fEEtLaA,Undirected,1
zw6hMTAtdwg,FTldNZ7V8ls,Undirected,1
zw6hMTAtdwg,KzNK1-mH2Xw,Undirected,1
zw6hMTAtdwg,HuJkBDBloa0,Undirected,1
zw6hMTAtdwg,ceyU5UBumLU,Undirected,1
zw6hMTAtdwg,x8DegXNFOns,Undirected,1
zw6hMTAtdwg,AtCLwYFRp4o,Undirected,1
zw6hMTAtdwg,WAwRrtH-4Lg,Undirected,1
zw6hMTAtdwg,w9JQf4Lw46g,Undirected,1
zw6hMTAtdwg,FJ_TFXjr__4,Undirected,2
zw6hMTAtdwg,BVRvrvCQdmg,Undirected,1
zw6hMTAtdwg,akNs04ef_Co,Undirected,1
zw6hMTAtdwg,hTFdtso911s,Undirected,2
zw6hMTAtdwg,Z0vLiQLpsc8,Undirected,1
zw6hMTAtdwg,bkI4AZn_saY,Undirected,1
zw6hMTAtdwg,xe6o4ex7-YA,Undirected,1
zw6hMTAtdwg,AVoe5SH_K8k,Undirected,1
zw6hMTAtdwg,aydY1eiGjgs,Undirected,1
zw6hMTAtdwg,yabSoxBzo4A,Undirected,1
zw6hMTAtdwg,7-T08gSQmxk,Undirected,1
zw6hMTAtdwg,Mjl4OReUX-c,Undirected,1
zw6hMTAtdwg,1R0Xgq1bxZI,Undirected,1
zw6hMTAtdwg,QLUXGKtRaEs,Undirected,1
zw6hMTAtdwg,hFFn8K2O4po,Undirected,1
zw6hMTAtdwg,o4fHlldbRHo,Undirected,1
zw6hMTAtdwg,tJFk9dPdxO0,Undirected,1
zw6hMTAtdwg,QS8bma7LRX4,Undirected,1
zw6hMTAtdwg,xIZPbhq37WQ,Undirected,1
zw6hMTAtdwg,oaU82_uGTQg,Undirected,2
zw6hMTAtdwg,GWMKelv5Bmw,Undirected,1
oyC4lLTOyL8,kDVMAIGZvvw,Undirected,1
oyC4lLTOyL8,V0HCZ4YGqbw,Undirected,1
oyC4lLTOyL8,lpkRFHSpvGI,Undirected,1
oyC4lLTOyL8,d6wJfdfFnYY,Undirected,1
oyC4lLTOyL8,PUqi2P0ry6Y,Undirected,1
oyC4lLTOyL8,SPNsGbjXVwY,Undirected,1
oyC4lLTOyL8,51cbHTKdILA,Undirected,1
oyC4lLTOyL8,fW_SW-EwVRI,Undirected,1
oyC4lLTOyL8,MEYmQlWBeAE,Undirected,1
oyC4lLTOyL8,M1fKcktiPuk,Undirected,1
oyC4lLTOyL8,rQWZK5U233s,Undirected,1
oyC4lLTOyL8,ArVEH6KS6dA,Undirected,1
oyC4lLTOyL8,colIbxVLUrA,Undirected,1
oyC4lLTOyL8,aydY1eiGjgs,Undirected,1
oyC4lLTOyL8,EcFJbKJxjDA,Undirected,1
oyC4lLTOyL8,mcsTWPSMDtg,Undirected,1
oyC4lLTOyL8,d7gOtEwaJzw,Undirected,1
oyC4lLTOyL8,p55AlBd8XDU,Undirected,1
oyC4lLTOyL8,aMGQgC5yV-o,Undirected,1
oyC4lLTOyL8,QS8bma7LRX4,Undirected,1
oyC4lLTOyL8,yN7N0P2TxHQ,Undirected,1
-yMXWp-Fh3g,JWISNlu63QU,Undirected,1
-yMXWp-Fh3g,XIZmIl9SsXk,Undirected,3
-yMXWp-Fh3g,_DiGQRaaHvg,Undirected,1
-yMXWp-Fh3g,mcsTWPSMDtg,Undirected,1
-yMXWp-Fh3g,Ew-3-8itpjc,Undirected,1
-yMXWp-Fh3g,IUmdcd_8Vwc,Undirected,1
-yMXWp-Fh3g,chjObfl72xQ,Undirected,1
-yMXWp-Fh3g,c24xTGTaTNI,Undirected,1
-yMXWp-Fh3g,xIZPbhq37WQ,Undirected,2
t8a8EFMAuSU,4WaNHlisU4c,Undirected,1
t8a8EFMAuSU,Lj6Y6JCu-l4,Undirected,1
t8a8EFMAuSU,FIFLT8iTyJk,Undirected,3
t8a8EFMAuSU,eLyGI14jDGA,Undirected,2
t8a8EFMAuSU,aXPCtdRxnGY,Undirected,1
t8a8EFMAuSU,S3VZxB_iNoA,Undirected,1
t8a8EFMAuSU,UDIkXCDdLTo,Undirected,2
t8a8EFMAuSU,cWGWYAhLuAQ,Undirected,1
t8a8EFMAuSU,61G3tDZQNhg,Undirected,1
kDVMAIGZvvw,Y0MjGxKe888,Undirected,1
kDVMAIGZvvw,cWy8jWXhdnA,Undirected,2
kDVMAIGZvvw,_f_LqAXzol0,Undirected,1
kDVMAIGZvvw,4WaNHlisU4c,Undirected,1
kDVMAIGZvvw,V0HCZ4YGqbw,Undirected,1
kDVMAIGZvvw,DnSO5Uhobvo,Undirected,3
kDVMAIGZvvw,Kpxn9nl02qg,Undirected,2
kDVMAIGZvvw,D3V0aw-ljEg,Undirected,2
kDVMAIGZvvw,3QohbrF0GIg,Undirected,2
kDVMAIGZvvw,FvBcYkY7ZGo,Undirected,3
kDVMAIGZvvw,qpAo_XvCQaQ,Undirected,2
kDVMAIGZvvw,lpkRFHSpvGI,Undirected,16
kDVMAIGZvvw,d6wJfdfFnYY,Undirected,2
kDVMAIGZvvw,j6Z573n6-xU,Undirected,2
kDVMAIGZvvw,bzzk0R14HD4,Undirected,1
kDVMAIGZvvw,8b6IQQMRYCA,Undirected,6
kDVMAIGZvvw,VSKuhdmYkUU,Undirected,1
kDVMAIGZvvw,ma8te7ywEio,Undirected,1
kDVMAIGZvvw,IJuZSD8GGZo,Undirected,2
kDVMAIGZvvw,gImQUUb8cU4,Undirected,2
kDVMAIGZvvw,76owSh_PPG4,Undirected,1
kDVMAIGZvvw,PUqi2P0ry6Y,Undirected,18
kDVMAIGZvvw,xPsEiZAOb_I,Undirected,2
kDVMAIGZvvw,SDGHRQyZKes,Undirected,1
kDVMAIGZvvw,SPNsGbjXVwY,Undirected,1
kDVMAIGZvvw,9StYOIBLanM,Undirected,2
kDVMAIGZvvw,nIPt7dJrSXw,Undirected,1
kDVMAIGZvvw,NfFlVcAW_PA,Undirected,1
kDVMAIGZvvw,kb1qAO9KB3k,Undirected,1
kDVMAIGZvvw,f_jTeuajas0,Undirected,1
kDVMAIGZvvw,Zy6nbhUW_5E,Undirected,1
kDVMAIGZvvw,51cbHTKdILA,Undirected,1
kDVMAIGZvvw,YWVylysTNIA,Undirected,1
kDVMAIGZvvw,6ZwXRnueOMg,Undirected,1
kDVMAIGZvvw,fW_SW-EwVRI,Undirected,1
kDVMAIGZvvw,d3h_uD-5d7A,Undirected,1
kDVMAIGZvvw,MEYmQlWBeAE,Undirected,1
kDVMAIGZvvw,yHHnywiSwIE,Undirected,2
kDVMAIGZvvw,v0TiqC_C8wI,Undirected,5
kDVMAIGZvvw,YpnV0M6XTc8,Undirected,1
kDVMAIGZvvw,M1fKcktiPuk,Undirected,1
kDVMAIGZvvw,_5d-sQ7Fh5M,Undirected,1
kDVMAIGZvvw,_Oht6ZNXx7I,Undirected,2
kDVMAIGZvvw,C59j0Rmucss,Undirected,3
kDVMAIGZvvw,2B85lYenaxE,Undirected,1
kDVMAIGZvvw,OtL1fEEtLaA,Undirected,2
kDVMAIGZvvw,v0RrsWK4GlY,Undirected,1
kDVMAIGZvvw,nE_TyW-7F4Q,Undirected,1
kDVMAIGZvvw,VXvu5rtJNd4,Undirected,1
kDVMAIGZvvw,FTldNZ7V8ls,Undirected,3
kDVMAIGZvvw,rQWZK5U233s,Undirected,1
kDVMAIGZvvw,X6SaVOLRcF4,Undirected,1
kDVMAIGZvvw,Rtyv9919Lh0,Undirected,1
kDVMAIGZvvw,KzNK1-mH2Xw,Undirected,1
kDVMAIGZvvw,c8ngetsBSGk,Undirected,1
kDVMAIGZvvw,HuJkBDBloa0,Undirected,2
kDVMAIGZvvw,ceyU5UBumLU,Undirected,3
kDVMAIGZvvw,IKomhXgz6Io,Undirected,1
kDVMAIGZvvw,x8DegXNFOns,Undirected,1
kDVMAIGZvvw,AtCLwYFRp4o,Undirected,3
kDVMAIGZvvw,FQUmz9QxtFc,Undirected,1
kDVMAIGZvvw,WAwRrtH-4Lg,Undirected,1
kDVMAIGZvvw,ArVEH6KS6dA,Undirected,1
kDVMAIGZvvw,w9JQf4Lw46g,Undirected,3
kDVMAIGZvvw,FJ_TFXjr__4,Undirected,2
kDVMAIGZvvw,BVRvrvCQdmg,Undirected,1
kDVMAIGZvvw,wrpeEitIEpA,Undirected,1
kDVMAIGZvvw,akNs04ef_Co,Undirected,2
kDVMAIGZvvw,hTFdtso911s,Undirected,2
kDVMAIGZvvw,doFpACkiZ2Q,Undirected,1
kDVMAIGZvvw,Z0vLiQLpsc8,Undirected,3
kDVMAIGZvvw,colIbxVLUrA,Undirected,2
kDVMAIGZvvw,bkI4AZn_saY,Undirected,2
kDVMAIGZvvw,xe6o4ex7-YA,Undirected,3
kDVMAIGZvvw,I5X3vC-XsU0,Undirected,1
kDVMAIGZvvw,AVoe5SH_K8k,Undirected,2
kDVMAIGZvvw,aydY1eiGjgs,Undirected,2
kDVMAIGZvvw,EcFJbKJxjDA,Undirected,2
kDVMAIGZvvw,yabSoxBzo4A,Undirected,1
kDVMAIGZvvw,m4-sL1r9i1I,Undirected,1
kDVMAIGZvvw,7-T08gSQmxk,Undirected,1
kDVMAIGZvvw,Mjl4OReUX-c,Undirected,2
kDVMAIGZvvw,1R0Xgq1bxZI,Undirected,2
kDVMAIGZvvw,QLUXGKtRaEs,Undirected,1
kDVMAIGZvvw,BHloD113J54,Undirected,1
kDVMAIGZvvw,af6L1jBZGYA,Undirected,1
kDVMAIGZvvw,hFFn8K2O4po,Undirected,6
kDVMAIGZvvw,cWGWYAhLuAQ,Undirected,1
kDVMAIGZvvw,mcsTWPSMDtg,Undirected,1
kDVMAIGZvvw,o4fHlldbRHo,Undirected,3
kDVMAIGZvvw,d7gOtEwaJzw,Undirected,1
kDVMAIGZvvw,zMV51hydg8E,Undirected,1
kDVMAIGZvvw,p55AlBd8XDU,Undirected,1
kDVMAIGZvvw,tJFk9dPdxO0,Undirected,1
kDVMAIGZvvw,aMGQgC5yV-o,Undirected,1
kDVMAIGZvvw,QS8bma7LRX4,Undirected,15
kDVMAIGZvvw,lp_bsz_4e3U,Undirected,1
kDVMAIGZvvw,xIZPbhq37WQ,Undirected,1
kDVMAIGZvvw,oaU82_uGTQg,Undirected,2
kDVMAIGZvvw,rog8VV2A2bY,Undirected,1
kDVMAIGZvvw,pjTj-_55WZ8,Undirected,1
kDVMAIGZvvw,yN7N0P2TxHQ,Undirected,1
kDVMAIGZvvw,GWMKelv5Bmw,Undirected,2
Kc6j1IAK19k,Y0MjGxKe888,Undirected,1
Kc6j1IAK19k,T_AyI8I4O3U,Undirected,2
Kc6j1IAK19k,y4bAULTwAJU,Undirected,1
Kc6j1IAK19k,Ct_lrDNvxoA,Undirected,1
Kc6j1IAK19k,qpAo_XvCQaQ,Undirected,1
Kc6j1IAK19k,7LlWd7HP_bc,Undirected,2
Kc6j1IAK19k,1m7WNpBbjKM,Undirected,3
Kc6j1IAK19k,IJ9OFwFxxt4,Undirected,1
Kc6j1IAK19k,ma8te7ywEio,Undirected,1
Kc6j1IAK19k,gImQUUb8cU4,Undirected,1
Kc6j1IAK19k,8Jg90Lqg3VM,Undirected,1
Kc6j1IAK19k,YNpCXG66_PA,Undirected,1
Kc6j1IAK19k,EsdjC5dsOTM,Undirected,1
Kc6j1IAK19k,kKk6vEqFFOA,Undirected,3
Kc6j1IAK19k,jm_mZqqL40M,Undirected,1
Kc6j1IAK19k,kb1qAO9KB3k,Undirected,1
Kc6j1IAK19k,f_jTeuajas0,Undirected,1
Kc6j1IAK19k,yHHnywiSwIE,Undirected,1
Kc6j1IAK19k,Mgfe5tIwOj0,Undirected,1
Kc6j1IAK19k,2B85lYenaxE,Undirected,1
Kc6j1IAK19k,lyfRkPDZuz8,Undirected,1
Kc6j1IAK19k,c8ngetsBSGk,Undirected,1
Kc6j1IAK19k,CfyMD5rSK50,Undirected,2
Kc6j1IAK19k,yZhoHsgJlEo,Undirected,1
Kc6j1IAK19k,utsPTIL0ACE,Undirected,1
Kc6j1IAK19k,XPrHD-7jjUs,Undirected,1
Kc6j1IAK19k,liczsmUSMA4,Undirected,1
Kc6j1IAK19k,JWISNlu63QU,Undirected,1
Kc6j1IAK19k,XIZmIl9SsXk,Undirected,1
Kc6j1IAK19k,akNs04ef_Co,Undirected,1
Kc6j1IAK19k,LF32cBrUAy8,Undirected,1
Kc6j1IAK19k,nt7b-Qp34hk,Undirected,1
Kc6j1IAK19k,Q17z9a03YaM,Undirected,1
Kc6j1IAK19k,M-9A1Ysq9RE,Undirected,1
Kc6j1IAK19k,IqNQrpSe7UE,Undirected,1
Kc6j1IAK19k,7Usr96nwjqI,Undirected,1
Kc6j1IAK19k,7-T08gSQmxk,Undirected,1
Kc6j1IAK19k,IrmTRb2Ar1I,Undirected,1
Kc6j1IAK19k,n0j_CX1S2es,Undirected,1
Kc6j1IAK19k,dzxFdtWmjto,Undirected,2
Kc6j1IAK19k,QBOzHhuTzvw,Undirected,3
Kc6j1IAK19k,2z3EUY1aXdY,Undirected,2
Kc6j1IAK19k,qUmfriZoMw0,Undirected,2
Kc6j1IAK19k,NNJKWVmK-GM,Undirected,2
Kc6j1IAK19k,HEVonh8bjC0,Undirected,1
Kc6j1IAK19k,V6wWKNij_1M,Undirected,1
Kc6j1IAK19k,p5N6tFob_Rw,Undirected,1
Kc6j1IAK19k,qtTM2YV3bI8,Undirected,1
Kc6j1IAK19k,xVhnfTwh1OA,Undirected,1
Sf2ttFEyptg,hYc95vB-nT4,Undirected,1
Sf2ttFEyptg,rll790aP60Q,Undirected,2
Sf2ttFEyptg,d6wJfdfFnYY,Undirected,1
Sf2ttFEyptg,HI-mXMr8glQ,Undirected,1
Sf2ttFEyptg,VQhvtVJvcdg,Undirected,1
Sf2ttFEyptg,A_xWDAbnBSU,Undirected,1
Sf2ttFEyptg,mcsTWPSMDtg,Undirected,1
soYZ2yzxEjM,Lok2EvthO-U,Undirected,1
soYZ2yzxEjM,WTyNJOXycQk,Undirected,2
soYZ2yzxEjM,cWGWYAhLuAQ,Undirected,1
Y0MjGxKe888,T_AyI8I4O3U,Undirected,2
Y0MjGxKe888,akTosGXl8pI,Undirected,1
Y0MjGxKe888,_f_LqAXzol0,Undirected,1
Y0MjGxKe888,4WaNHlisU4c,Undirected,1
Y0MjGxKe888,DnSO5Uhobvo,Undirected,1
Y0MjGxKe888,Ct_lrDNvxoA,Undirected,1
Y0MjGxKe888,FvBcYkY7ZGo,Undirected,1
Y0MjGxKe888,7LlWd7HP_bc,Undirected,1
Y0MjGxKe888,lpkRFHSpvGI,Undirected,1
Y0MjGxKe888,1m7WNpBbjKM,Undirected,1
Y0MjGxKe888,bzzk0R14HD4,Undirected,1
Y0MjGxKe888,I92OeEHWmTc,Undirected,2
Y0MjGxKe888,gImQUUb8cU4,Undirected,2
Y0MjGxKe888,PUqi2P0ry6Y,Undirected,1
Y0MjGxKe888,EsdjC5dsOTM,Undirected,1
Y0MjGxKe888,SPNsGbjXVwY,Undirected,1
Y0MjGxKe888,kKk6vEqFFOA,Undirected,1
Y0MjGxKe888,NfFlVcAW_PA,Undirected,1
Y0MjGxKe888,kb1qAO9KB3k,Undirected,1
Y0MjGxKe888,51cbHTKdILA,Undirected,1
Y0MjGxKe888,fW_SW-EwVRI,Undirected,1
Y0MjGxKe888,e2ExvdtmIyU,Undirected,1
Y0MjGxKe888,d3h_uD-5d7A,Undirected,1
Y0MjGxKe888,yHHnywiSwIE,Undirected,2
Y0MjGxKe888,Mgfe5tIwOj0,Undirected,1
Y0MjGxKe888,b7K_lbglfI4,Undirected,1
Y0MjGxKe888,M1fKcktiPuk,Undirected,1
Y0MjGxKe888,Qf24J2Twws4,Undirected,1
Y0MjGxKe888,C59j0Rmucss,Undirected,1
Y0MjGxKe888,2B85lYenaxE,Undirected,1
Y0MjGxKe888,lyfRkPDZuz8,Undirected,1
Y0MjGxKe888,rQWZK5U233s,Undirected,1
Y0MjGxKe888,_1mIPOYZzfo,Undirected,1
Y0MjGxKe888,X6SaVOLRcF4,Undirected,1
Y0MjGxKe888,c8ngetsBSGk,Undirected,1
Y0MjGxKe888,CfyMD5rSK50,Undirected,2
Y0MjGxKe888,N-XXZ01aWvw,Undirected,1
Y0MjGxKe888,yZhoHsgJlEo,Undirected,1
Y0MjGxKe888,liczsmUSMA4,Undirected,1
Y0MjGxKe888,JWISNlu63QU,Undirected,1
Y0MjGxKe888,w9JQf4Lw46g,Undirected,1
Y0MjGxKe888,7R1N-8SoqcM,Undirected,1
Y0MjGxKe888,XIZmIl9SsXk,Undirected,1
Y0MjGxKe888,akNs04ef_Co,Undirected,1
Y0MjGxKe888,v_Gdg-fEz6k,Undirected,1
Y0MjGxKe888,colIbxVLUrA,Undirected,1
Y0MjGxKe888,nt7b-Qp34hk,Undirected,1
Y0MjGxKe888,n1PrGpIekYY,Undirected,1
Y0MjGxKe888,xe6o4ex7-YA,Undirected,1
Y0MjGxKe888,Q17z9a03YaM,Undirected,3
Y0MjGxKe888,XZ-IYxacK3I,Undirected,1
Y0MjGxKe888,EcFJbKJxjDA,Undirected,1
Y0MjGxKe888,m4-sL1r9i1I,Undirected,1
Y0MjGxKe888,7Usr96nwjqI,Undirected,1
Y0MjGxKe888,7-T08gSQmxk,Undirected,1
Y0MjGxKe888,kZkIDiw0jDU,Undirected,1
Y0MjGxKe888,VA7Y_Psp5l4,Undirected,1
Y0MjGxKe888,QBOzHhuTzvw,Undirected,1
Y0MjGxKe888,2z3EUY1aXdY,Undirected,2
Y0MjGxKe888,QS8bma7LRX4,Undirected,1
Y0MjGxKe888,tEnCoocmPQM,Undirected,1
Y0MjGxKe888,xIZPbhq37WQ,Undirected,1
Y0MjGxKe888,p5N6tFob_Rw,Undirected,1
Y0MjGxKe888,qtTM2YV3bI8,Undirected,1
Y0MjGxKe888,pjTj-_55WZ8,Undirected,3
Y0MjGxKe888,yN7N0P2TxHQ,Undirected,1
Y0MjGxKe888,xVhnfTwh1OA,Undirected,1
T_AyI8I4O3U,akTosGXl8pI,Undirected,1
T_AyI8I4O3U,Ct_lrDNvxoA,Undirected,1
T_AyI8I4O3U,D3V0aw-ljEg,Undirected,2
T_AyI8I4O3U,Nsg6ZDd4NfQ,Undirected,1
T_AyI8I4O3U,7LlWd7HP_bc,Undirected,1
T_AyI8I4O3U,d6wJfdfFnYY,Undirected,1
T_AyI8I4O3U,jxFwvwYPPcs,Undirected,1
T_AyI8I4O3U,1m7WNpBbjKM,Undirected,1
T_AyI8I4O3U,VSKuhdmYkUU,Undirected,1
T_AyI8I4O3U,gImQUUb8cU4,Undirected,2
T_AyI8I4O3U,EsdjC5dsOTM,Undirected,1
T_AyI8I4O3U,SDGHRQyZKes,Undirected,1
T_AyI8I4O3U,q57eQqq9-IA,Undirected,2
T_AyI8I4O3U,XY8QQmFswmA,Undirected,1
T_AyI8I4O3U,kKk6vEqFFOA,Undirected,1
T_AyI8I4O3U,kb1qAO9KB3k,Undirected,1
T_AyI8I4O3U,51cbHTKdILA,Undirected,1
T_AyI8I4O3U,JWAvRIpuj1U,Undirected,1
T_AyI8I4O3U,d3h_uD-5d7A,Undirected,1
T_AyI8I4O3U,yHHnywiSwIE,Undirected,3
T_AyI8I4O3U,Mgfe5tIwOj0,Undirected,1
T_AyI8I4O3U,2B85lYenaxE,Undirected,1
T_AyI8I4O3U,nE_TyW-7F4Q,Undirected,1
T_AyI8I4O3U,lyfRkPDZuz8,Undirected,1
T_AyI8I4O3U,Rtyv9919Lh0,Undirected,1
T_AyI8I4O3U,c8ngetsBSGk,Undirected,1
T_AyI8I4O3U,CfyMD5rSK50,Undirected,2
T_AyI8I4O3U,HuJkBDBloa0,Undirected,2
T_AyI8I4O3U,EVNYfoFcrZY,Undirected,2
T_AyI8I4O3U,yZhoHsgJlEo,Undirected,1
T_AyI8I4O3U,494VkPnSvJk,Undirected,1
T_AyI8I4O3U,ceyU5UBumLU,Undirected,1
T_AyI8I4O3U,liczsmUSMA4,Undirected,1
T_AyI8I4O3U,JWISNlu63QU,Undirected,1
T_AyI8I4O3U,XIZmIl9SsXk,Undirected,1
T_AyI8I4O3U,zUDcGDK_bRw,Undirected,1
T_AyI8I4O3U,akNs04ef_Co,Undirected,1
T_AyI8I4O3U,nt7b-Qp34hk,Undirected,1
T_AyI8I4O3U,xe6o4ex7-YA,Undirected,1
T_AyI8I4O3U,V5cOvyDpWfM,Undirected,3
T_AyI8I4O3U,Q17z9a03YaM,Undirected,1
T_AyI8I4O3U,qT6KNyLEV24,Undirected,4
T_AyI8I4O3U,7Usr96nwjqI,Undirected,1
T_AyI8I4O3U,7-T08gSQmxk,Undirected,1
T_AyI8I4O3U,QLUXGKtRaEs,Undirected,2
T_AyI8I4O3U,af6L1jBZGYA,Undirected,1
T_AyI8I4O3U,VA7Y_Psp5l4,Undirected,1
T_AyI8I4O3U,QBOzHhuTzvw,Undirected,1
T_AyI8I4O3U,2z3EUY1aXdY,Undirected,9
T_AyI8I4O3U,lp_bsz_4e3U,Undirected,1
T_AyI8I4O3U,p5N6tFob_Rw,Undirected,1
T_AyI8I4O3U,qtTM2YV3bI8,Undirected,1
T_AyI8I4O3U,CWAX-tiepMo,Undirected,1
T_AyI8I4O3U,xVhnfTwh1OA,Undirected,1
y4bAULTwAJU,cWy8jWXhdnA,Undirected,1
y4bAULTwAJU,pzPtlmzwajA,Undirected,3
y4bAULTwAJU,8b6IQQMRYCA,Undirected,1
y4bAULTwAJU,hwnDMahSwNI,Undirected,3
y4bAULTwAJU,UwItKU4CxMQ,Undirected,1
y4bAULTwAJU,ArVEH6KS6dA,Undirected,1
y4bAULTwAJU,HjnwaagBigA,Undirected,4
y4bAULTwAJU,ZxD3o-9H1lY,Undirected,3
y4bAULTwAJU,IqNQrpSe7UE,Undirected,1
y4bAULTwAJU,cWGWYAhLuAQ,Undirected,1
y4bAULTwAJU,ZlPgrJFMFYY,Undirected,1
y4bAULTwAJU,QBOzHhuTzvw,Undirected,1
y4bAULTwAJU,HEVonh8bjC0,Undirected,1
cWy8jWXhdnA,Kpxn9nl02qg,Undirected,2
cWy8jWXhdnA,D3V0aw-ljEg,Undirected,1
cWy8jWXhdnA,3QohbrF0GIg,Undirected,2
cWy8jWXhdnA,FvBcYkY7ZGo,Undirected,2
cWy8jWXhdnA,qpAo_XvCQaQ,Undirected,1
cWy8jWXhdnA,lpkRFHSpvGI,Undirected,2
cWy8jWXhdnA,d6wJfdfFnYY,Undirected,1
cWy8jWXhdnA,j6Z573n6-xU,Undirected,2
cWy8jWXhdnA,8b6IQQMRYCA,Undirected,3
cWy8jWXhdnA,VSKuhdmYkUU,Undirected,1
cWy8jWXhdnA,ma8te7ywEio,Undirected,1
cWy8jWXhdnA,IJuZSD8GGZo,Undirected,2
cWy8jWXhdnA,FZ4Na4rkst8,Undirected,2
cWy8jWXhdnA,gImQUUb8cU4,Undirected,3
cWy8jWXhdnA,PUqi2P0ry6Y,Undirected,2
cWy8jWXhdnA,xPsEiZAOb_I,Undirected,2
cWy8jWXhdnA,xJ7A_o2Toog,Undirected,2
cWy8jWXhdnA,9Szts88zY4o,Undirected,2
cWy8jWXhdnA,SDGHRQyZKes,Undirected,1
cWy8jWXhdnA,9StYOIBLanM,Undirected,2
cWy8jWXhdnA,nIPt7dJrSXw,Undirected,1
cWy8jWXhdnA,kb1qAO9KB3k,Undirected,1
cWy8jWXhdnA,Zy6nbhUW_5E,Undirected,1
cWy8jWXhdnA,YWVylysTNIA,Undirected,1
cWy8jWXhdnA,_gRC4L6lNoc,Undirected,2
cWy8jWXhdnA,If75XsbYCZw,Undirected,3
cWy8jWXhdnA,6ZwXRnueOMg,Undirected,1
cWy8jWXhdnA,fW_SW-EwVRI,Undirected,1
cWy8jWXhdnA,d3h_uD-5d7A,Undirected,1
cWy8jWXhdnA,yHHnywiSwIE,Undirected,2
cWy8jWXhdnA,59-oYSzold0,Undirected,1
cWy8jWXhdnA,v0TiqC_C8wI,Undirected,3
cWy8jWXhdnA,_5d-sQ7Fh5M,Undirected,1
cWy8jWXhdnA,_Oht6ZNXx7I,Undirected,2
cWy8jWXhdnA,2B85lYenaxE,Undirected,1
cWy8jWXhdnA,OtL1fEEtLaA,Undirected,2
cWy8jWXhdnA,v0RrsWK4GlY,Undirected,1
cWy8jWXhdnA,nE_TyW-7F4Q,Undirected,1
cWy8jWXhdnA,VXvu5rtJNd4,Undirected,1
cWy8jWXhdnA,FTldNZ7V8ls,Undirected,2
cWy8jWXhdnA,Rtyv9919Lh0,Undirected,1
cWy8jWXhdnA,KzNK1-mH2Xw,Undirected,1
cWy8jWXhdnA,HuJkBDBloa0,Undirected,1
cWy8jWXhdnA,80T59B2RVOo,Undirected,2
cWy8jWXhdnA,ceyU5UBumLU,Undirected,2
cWy8jWXhdnA,IKomhXgz6Io,Undirected,1
cWy8jWXhdnA,x8DegXNFOns,Undirected,1
cWy8jWXhdnA,AtCLwYFRp4o,Undirected,2
cWy8jWXhdnA,FQUmz9QxtFc,Undirected,1
cWy8jWXhdnA,WAwRrtH-4Lg,Undirected,1
cWy8jWXhdnA,ArVEH6KS6dA,Undirected,1
cWy8jWXhdnA,w9JQf4Lw46g,Undirected,2
cWy8jWXhdnA,FJ_TFXjr__4,Undirected,2
cWy8jWXhdnA,EW3KD4kqqug,Undirected,1
cWy8jWXhdnA,BVRvrvCQdmg,Undirected,1
cWy8jWXhdnA,wrpeEitIEpA,Undirected,1
cWy8jWXhdnA,akNs04ef_Co,Undirected,1
cWy8jWXhdnA,hTFdtso911s,Undirected,2
cWy8jWXhdnA,doFpACkiZ2Q,Undirected,1
cWy8jWXhdnA,Z0vLiQLpsc8,Undirected,2
cWy8jWXhdnA,bkI4AZn_saY,Undirected,1
cWy8jWXhdnA,xe6o4ex7-YA,Undirected,2
cWy8jWXhdnA,I5X3vC-XsU0,Undirected,1
